time, spdl, spdr, x, y, theta
77 0.368351 0.368351 0.136501 0.000000 0.000000
78 0.378877 0.378877 0.140289 0.000000 0.000000
79 0.389400 0.389400 0.144183 0.000000 0.000000
80 0.389400 0.389400 0.148077 0.000000 0.000000
81 0.389400 0.389400 0.151971 0.000000 0.000000
82 0.399925 0.399925 0.155971 0.000000 0.000000
83 0.399925 0.399925 0.159970 0.000000 0.000000
84 0.410450 0.410450 0.164074 0.000000 0.000000
85 0.410450 0.410450 0.168179 0.000000 0.000000
86 0.410448 0.410448 0.172283 0.000000 0.000000
87 0.410450 0.410450 0.176388 0.000000 0.000000
88 0.410450 0.410450 0.180492 0.000000 0.000000
89 0.410448 0.410448 0.184597 0.000000 0.000000
90 0.410450 0.410450 0.188701 0.000000 0.000000
91 0.410450 0.410450 0.192806 0.000000 0.000000
92 0.410450 0.410450 0.196910 0.000000 0.000000
93 0.410448 0.410448 0.201015 0.000000 0.000000
94 0.410450 0.410450 0.205119 0.000000 0.000000
95 0.410450 0.410450 0.209224 0.000000 0.000000
96 0.410448 0.410448 0.213328 0.000000 0.000000
97 0.420974 0.420974 0.217538 0.000000 0.000000
98 0.410450 0.410450 0.221642 0.000000 0.000000
99 0.410448 0.410448 0.225747 0.000000 0.000000
100 0.410450 0.410450 0.229851 0.000000 0.000000
101 0.410450 0.410450 0.233956 0.000000 0.000000
102 0.410448 0.410448 0.238060 0.000000 0.000000
103 0.410450 0.410450 0.242165 0.000000 0.000000
104 0.410450 0.410450 0.246269 0.000000 0.000000
105 0.410448 0.410448 0.250374 0.000000 0.000000
106 0.410450 0.410450 0.254478 0.000000 0.000000
107 0.410450 0.410450 0.258583 0.000000 0.000000
108 0.410450 0.410450 0.262687 0.000000 0.000000
109 0.410450 0.410450 0.266792 0.000000 0.000000
110 0.410450 0.410450 0.270896 0.000000 0.000000
111 0.410447 0.410447 0.275001 0.000000 0.000000
112 0.410450 0.410450 0.279105 0.000000 0.000000
113 0.410450 0.410450 0.283210 0.000000 0.000000
114 0.410450 0.410450 0.287314 0.000000 0.000000
115 0.410450 0.410450 0.291419 0.000000 0.000000
116 0.410450 0.410450 0.295523 0.000000 0.000000
117 0.410450 0.410450 0.299628 0.000000 0.000000
118 0.410447 0.410447 0.303732 0.000000 0.000000
119 0.410450 0.410450 0.307837 0.000000 0.000000
120 0.420976 0.420976 0.312047 0.000000 0.000000
121 0.410447 0.410447 0.316151 0.000000 0.000000
122 0.410450 0.410450 0.320256 0.000000 0.000000
123 0.410450 0.410450 0.324360 0.000000 0.000000
124 0.410450 0.410450 0.328465 0.000000 0.000000
125 0.410450 0.410450 0.332569 0.000000 0.000000
126 0.410450 0.410450 0.336673 0.000000 0.000000
127 0.410450 0.410450 0.340778 0.000000 0.000000
128 0.410447 0.410447 0.344882 0.000000 0.000000
129 0.410450 0.410450 0.348987 0.000000 0.000000
130 0.410450 0.410450 0.353091 0.000000 0.000000
131 0.410450 0.410450 0.357196 0.000000 0.000000
132 0.410450 0.410450 0.361300 0.000000 0.000000
133 0.410450 0.410450 0.365405 0.000000 0.000000
134 0.410450 0.410450 0.369509 0.000000 0.000000
135 0.410447 0.410447 0.373614 0.000000 0.000000
136 0.410450 0.410450 0.377718 0.000000 0.000000
137 0.410450 0.410450 0.381823 0.000000 0.000000
138 0.410450 0.410450 0.385927 0.000000 0.000000
139 0.410450 0.410450 0.390032 0.000000 0.000000
140 0.410450 0.410450 0.394136 0.000000 0.000000
141 0.410450 0.410450 0.398241 0.000000 0.000000
142 0.410447 0.410447 0.402345 0.000000 0.000000
143 0.420976 0.420976 0.406555 0.000000 0.000000
144 0.410450 0.410450 0.410660 0.000000 0.000000
145 0.410447 0.410447 0.414764 0.000000 0.000000
146 0.410450 0.410450 0.418869 0.000000 0.000000
147 0.410450 0.410450 0.422973 0.000000 0.000000
148 0.410450 0.410450 0.427078 0.000000 0.000000
149 0.410450 0.410450 0.431182 0.000000 0.000000
150 0.410450 0.410450 0.435287 0.000000 0.000000
151 0.410450 0.410450 0.439391 0.000000 0.000000
152 0.410447 0.410447 0.443495 0.000000 0.000000
153 0.410450 0.410450 0.447600 0.000000 0.000000
154 0.410450 0.410450 0.451704 0.000000 0.000000
155 0.410450 0.410450 0.455809 0.000000 0.000000
156 0.410450 0.410450 0.459913 0.000000 0.000000
157 0.410450 0.410450 0.464018 0.000000 0.000000
158 0.410450 0.410450 0.468122 0.000000 0.000000
159 0.410447 0.410447 0.472227 0.000000 0.000000
160 0.410450 0.410450 0.476331 0.000000 0.000000
161 0.410450 0.410450 0.480436 0.000000 0.000000
162 0.410450 0.410450 0.484540 0.000000 0.000000
163 0.410450 0.410450 0.488645 0.000000 0.000000
164 0.410450 0.410450 0.492749 0.000000 0.000000
165 0.410450 0.410450 0.496854 0.000000 0.000000
166 0.420970 0.420970 0.501064 0.000000 0.000000
167 0.410450 0.410450 0.505168 0.000000 0.000000
168 0.410450 0.410450 0.509273 0.000000 0.000000
169 0.410450 0.410450 0.513377 0.000000 0.000000
170 0.410450 0.410450 0.517482 0.000000 0.000000
171 0.410450 0.410450 0.521586 0.000000 0.000000
172 0.410450 0.410450 0.525691 0.000000 0.000000
173 0.410450 0.410450 0.529795 0.000000 0.000000
174 0.410450 0.410450 0.533900 0.000000 0.000000
175 0.410450 0.410450 0.538004 0.000000 0.000000
176 0.410450 0.410450 0.542109 0.000000 0.000000
177 0.410450 0.410450 0.546213 0.000000 0.000000
178 0.410450 0.410450 0.550318 0.000000 0.000000
179 0.410444 0.410444 0.554422 0.000000 0.000000
180 0.410450 0.410450 0.558526 0.000000 0.000000
181 0.410450 0.410450 0.562631 0.000000 0.000000
182 0.410450 0.410450 0.566735 0.000000 0.000000
183 0.410450 0.410450 0.570840 0.000000 0.000000
184 0.410450 0.410450 0.574944 0.000000 0.000000
185 0.410450 0.410450 0.579049 0.000000 0.000000
186 0.410450 0.410450 0.583153 0.000000 0.000000
187 0.410450 0.410450 0.587258 0.000000 0.000000
188 0.410450 0.410450 0.591362 0.000000 0.000000
189 0.420970 0.420970 0.595572 0.000000 0.000000
190 0.410450 0.410450 0.599677 0.000000 0.000000
191 0.410450 0.410450 0.603781 0.000000 0.000000
192 0.410450 0.410450 0.607886 0.000000 0.000000
193 0.410450 0.410450 0.611990 0.000000 0.000000
194 0.410450 0.410450 0.616095 0.000000 0.000000
195 0.410450 0.410450 0.620199 0.000000 0.000000
196 0.410450 0.410450 0.624304 0.000000 0.000000
197 0.410450 0.410450 0.628408 0.000000 0.000000
198 0.410450 0.410450 0.632513 0.000000 0.000000
199 0.410450 0.410450 0.636617 0.000000 0.000000
200 0.410450 0.410450 0.640722 0.000000 0.000000
201 0.410450 0.410450 0.644826 0.000000 0.000000
202 0.410450 0.410450 0.648931 0.000000 0.000000
203 0.410444 0.410444 0.653035 0.000000 0.000000
204 0.410450 0.410450 0.657139 0.000000 0.000000
205 0.410450 0.410450 0.661244 0.000000 0.000000
206 0.410450 0.410450 0.665348 0.000000 0.000000
207 0.410450 0.410450 0.669453 0.000000 0.000000
208 0.410450 0.410450 0.673557 0.000000 0.000000
209 0.410450 0.410450 0.677662 0.000000 0.000000
210 0.410450 0.410450 0.681766 0.000000 0.000000
211 0.410450 0.410450 0.685871 0.000000 0.000000
212 0.420970 0.420970 0.690081 0.000000 0.000000
213 0.410450 0.410450 0.694185 0.000000 0.000000
214 0.410450 0.410450 0.698290 0.000000 0.000000
215 0.410450 0.410450 0.702394 0.000000 0.000000
216 0.410450 0.410450 0.706499 0.000000 0.000000
217 0.410450 0.410450 0.710603 0.000000 0.000000
218 0.410450 0.410450 0.714708 0.000000 0.000000
219 0.410450 0.410450 0.718812 0.000000 0.000000
220 0.410450 0.410450 0.722917 0.000000 0.000000
221 0.410450 0.410450 0.727021 0.000000 0.000000
222 0.410450 0.410450 0.731126 0.000000 0.000000
223 0.410450 0.410450 0.735230 0.000000 0.000000
224 0.410450 0.410450 0.739335 0.000000 0.000000
225 0.410450 0.410450 0.743439 0.000000 0.000000
226 0.410444 0.410444 0.747544 0.000000 0.000000
227 0.410450 0.410450 0.751648 0.000000 0.000000
228 0.410450 0.410450 0.755753 0.000000 0.000000
229 0.410450 0.410450 0.759857 0.000000 0.000000
230 0.410450 0.410450 0.763961 0.000000 0.000000
231 0.410450 0.410450 0.768066 0.000000 0.000000
232 0.410450 0.410450 0.772170 0.000000 0.000000
233 0.410450 0.410450 0.776275 0.000000 0.000000
234 0.410450 0.410450 0.780379 0.000000 0.000000
235 0.420976 0.420976 0.784589 0.000000 0.000000
236 0.410444 0.410444 0.788694 0.000000 0.000000
237 0.410450 0.410450 0.792798 0.000000 0.000000
238 0.410450 0.410450 0.796903 0.000000 0.000000
239 0.410450 0.410450 0.801007 0.000000 0.000000
240 0.410450 0.410450 0.805112 0.000000 0.000000
241 0.410450 0.410450 0.809216 0.000000 0.000000
242 0.410450 0.410450 0.813321 0.000000 0.000000
243 0.410450 0.410450 0.817425 0.000000 0.000000
244 0.410450 0.410450 0.821530 0.000000 0.000000
245 0.410450 0.410450 0.825634 0.000000 0.000000
246 0.410450 0.410450 0.829739 0.000000 0.000000
247 0.410450 0.410450 0.833843 0.000000 0.000000
248 0.410450 0.410450 0.837948 0.000000 0.000000
249 0.410450 0.410450 0.842052 0.000000 0.000000
250 0.410444 0.410444 0.846157 0.000000 0.000000
251 0.410450 0.410450 0.850261 0.000000 0.000000
252 0.399929 0.399929 0.854260 0.000000 0.000000
253 0.399923 0.399923 0.858260 0.000000 0.000000
254 0.389397 0.389397 0.862154 0.000000 0.000000
255 0.399929 0.399929 0.866153 0.000000 0.000000
256 0.378877 0.378877 0.869942 0.000000 0.000000
257 0.378871 0.378871 0.873730 0.000000 0.000000
258 0.368357 0.368357 0.877414 0.000000 0.000000
259 0.368351 0.368351 0.881097 0.000000 0.000000
260 0.357825 0.357825 0.884676 0.000000 0.000000
261 0.357831 0.357831 0.888254 0.000000 0.000000
262 0.357825 0.357825 0.891832 0.000000 0.000000
263 0.336778 0.336778 0.895200 0.000000 0.000000
264 0.336778 0.336778 0.898568 0.000000 0.000000
265 0.326258 0.326258 0.901830 0.000000 0.000000
266 0.326252 0.326252 0.905093 0.000000 0.000000
267 0.326258 0.326258 0.908355 0.000000 0.000000
268 0.315726 0.315726 0.911513 0.000000 0.000000
269 0.305206 0.305206 0.914565 0.000000 0.000000
270 0.315732 0.315732 0.917722 0.000000 0.000000
271 0.294679 0.294679 0.920669 0.000000 0.000000
272 0.294685 0.294685 0.923616 0.000000 0.000000
273 0.284153 0.284153 0.926457 0.000000 0.000000
274 0.294685 0.294685 0.929404 0.000000 0.000000
275 0.273633 0.273633 0.932140 0.000000 0.000000
276 0.273633 0.273633 0.934877 0.000000 0.000000
277 0.273627 0.273627 0.937613 0.000000 0.000000
278 0.263113 0.263113 0.940244 0.000000 0.000000
279 0.263107 0.263107 0.942875 0.000000 0.000000
280 0.242060 0.242060 0.945296 0.000000 0.000000
281 0.252581 0.252581 0.947822 0.000000 0.000000
282 0.231540 0.231540 0.950137 0.000000 0.000000
283 0.231534 0.231534 0.952452 0.000000 0.000000
284 0.231534 0.231534 0.954768 0.000000 0.000000
285 0.221014 0.221014 0.956978 0.000000 0.000000
286 0.221008 0.221008 0.959188 0.000000 0.000000
287 0.210488 0.210488 0.961293 0.000000 0.000000
288 0.210488 0.210488 0.963398 0.000000 0.000000
289 0.199962 0.199962 0.965397 0.000000 0.000000
290 0.199962 0.199962 0.967397 0.000000 0.000000
291 0.189435 0.189435 0.969291 0.000000 0.000000
292 0.189441 0.189441 0.971186 0.000000 0.000000
293 0.189435 0.189435 0.973080 0.000000 0.000000
294 0.168389 0.168389 0.974764 0.000000 0.000000
295 0.168389 0.168389 0.976448 0.000000 0.000000
296 0.157869 0.157869 0.978027 0.000000 0.000000
297 0.157863 0.157863 0.979605 0.000000 0.000000
298 0.157863 0.157863 0.981184 0.000000 0.000000
299 0.136817 0.136817 0.982552 0.000000 0.000000
300 0.147343 0.147343 0.984025 0.000000 0.000000
301 0.136817 0.136817 0.985394 0.000000 0.000000
302 0.126290 0.126290 0.986656 0.000000 0.000000
303 0.126296 0.126296 0.987919 0.000000 0.000000
304 0.126290 0.126290 0.989182 0.000000 0.000000
305 0.115764 0.115764 0.990340 0.000000 0.000000
306 0.094724 0.094724 0.991287 0.000000 0.000000
307 0.105244 0.105244 0.992340 0.000000 0.000000
308 0.094718 0.094718 0.993287 0.000000 0.000000
309 0.094718 0.094718 0.994234 0.000000 0.000000
310 0.084192 0.084192 0.995076 0.000000 0.000000
311 0.073671 0.073671 0.995813 0.000000 0.000000
312 0.073671 0.073671 0.996549 0.000000 0.000000
313 0.073671 0.073671 0.997286 0.000000 0.000000
314 0.063145 0.063145 0.997917 0.000000 0.000000
315 0.052625 0.052625 0.998444 0.000000 0.000000
316 0.052619 0.052619 0.998970 0.000000 0.000000
317 0.031573 0.031573 0.999286 0.000000 0.000000
318 0.031573 0.031573 0.999601 0.000000 0.000000
319 0.031573 0.031573 0.999917 0.000000 0.000000
320 0.021046 0.021046 1.000128 0.000000 0.000000
321 0.010526 0.010526 1.000233 0.000000 0.000000
322 0.000000 0.000000 1.000233 0.000000 0.000000
323 0.000000 0.000000 1.000233 0.000000 0.000000
324 0.000000 0.000000 1.000233 0.000000 0.000000
325 -0.536740 0.557792 1.000338 0.000004 0.041117
326 -0.557786 0.557792 1.000338 0.000004 0.083024
327 -0.557792 0.547266 1.000286 -0.000002 0.124537
328 -0.547266 0.547266 1.000286 -0.000002 0.165653
329 -0.526220 0.536740 1.000337 0.000009 0.205584
330 -0.515687 0.515687 1.000337 0.000009 0.244329
331 -0.505167 0.505173 1.000337 0.000009 0.282283
332 -0.484121 0.473595 1.000287 -0.000008 0.318260
333 -0.473595 0.473595 1.000287 -0.000008 0.353842
334 -0.463074 0.463068 1.000287 -0.000008 0.388633
335 -0.442022 0.442028 1.000287 -0.000008 0.421843
336 -0.431496 0.431490 1.000287 -0.000008 0.454262
337 -0.420976 0.420976 1.000287 -0.000008 0.485890
338 -0.410450 0.410450 1.000287 -0.000008 0.516728
339 -0.399923 0.399923 1.000287 -0.000008 0.546774
340 -0.378877 0.378883 1.000287 -0.000008 0.575240
341 -0.368351 0.378871 1.000331 0.000022 0.603310
342 -0.357825 0.357831 1.000331 0.000022 0.630194
343 -0.347304 0.347304 1.000331 0.000022 0.656287
344 -0.347304 0.336778 1.000290 -0.000011 0.681985
345 -0.326252 0.326252 1.000290 -0.000011 0.706497
346 -0.326258 0.336778 1.000329 0.000024 0.731404
347 -0.315726 0.315726 1.000329 0.000024 0.755125
348 -0.315732 0.305212 1.000291 -0.000013 0.778451
349 -0.294679 0.294673 1.000291 -0.000013 0.800591
350 -0.284159 0.294685 1.000327 0.000025 0.822336
351 -0.284159 0.273633 1.000292 -0.000014 0.843290
352 -0.263107 0.273633 1.000326 0.000026 0.863453
353 -0.263107 0.263107 1.000326 0.000026 0.883220
354 -0.263113 0.252581 1.000294 -0.000015 0.902593
355 -0.242054 0.252593 1.000326 0.000027 0.921175
356 -0.252587 0.242054 1.000294 -0.000016 0.939756
357 -0.231534 0.242066 1.000325 0.000027 0.957547
358 -0.231534 0.221002 1.000295 -0.000016 0.974547
359 -0.221014 0.231540 1.000324 0.000028 0.991548
360 -0.210488 0.210488 1.000324 0.000028 1.007362
361 -0.210482 0.210488 1.000324 0.000028 1.023176
362 -0.210488 0.199962 1.000297 -0.000018 1.038595
363 -0.189441 0.199962 1.000323 0.000028 1.053223
364 -0.199962 0.189435 1.000298 -0.000018 1.067851
365 -0.178915 0.189435 1.000323 0.000028 1.081688
366 -0.189435 0.178921 1.000299 -0.000018 1.095526
367 -0.168389 0.178909 1.000322 0.000029 1.108572
368 -0.178915 0.178909 1.000322 0.000029 1.122014
369 -0.168389 0.157869 1.000300 -0.000019 1.134270
370 -0.157863 0.168395 1.000321 0.000029 1.146526
371 -0.157869 0.147331 1.000300 -0.000019 1.157992
372 -0.147337 0.157869 1.000321 0.000029 1.169457
373 -0.147343 0.147343 1.000321 0.000029 1.180527
374 -0.147343 0.136817 1.000301 -0.000020 1.191201
375 -0.136817 0.147343 1.000320 0.000030 1.201876
376 -0.136811 0.136817 1.000320 0.000030 1.212155
377 -0.136817 0.126290 1.000302 -0.000020 1.222039
378 -0.126296 0.126290 1.000302 -0.000020 1.231527
379 -0.115764 0.126290 1.000319 0.000030 1.240621
380 -0.126296 0.126290 1.000319 0.000030 1.250109
381 -0.115764 0.105250 1.000303 -0.000020 1.258412
382 -0.105244 0.115764 1.000319 0.000030 1.266714
383 -0.115770 0.115764 1.000319 0.000030 1.275412
384 -0.105244 0.105250 1.000319 0.000030 1.283319
385 -0.105244 0.094712 1.000304 -0.000021 1.290831
386 -0.094718 0.105250 1.000319 0.000030 1.298343
387 -0.105244 0.105238 1.000319 0.000030 1.306250
388 -0.094718 0.094724 1.000319 0.000030 1.313366
389 -0.094718 0.084198 1.000305 -0.000021 1.320087
390 -0.094718 0.094712 1.000305 -0.000021 1.327204
391 -0.084198 0.094724 1.000318 0.000030 1.333925
392 -0.084192 0.084198 1.000318 0.000030 1.340250
393 -0.084198 0.084186 1.000318 0.000030 1.346576
394 -0.084192 0.073671 1.000306 -0.000021 1.352507
395 -0.084198 0.084198 1.000306 -0.000021 1.358833
396 -0.063145 0.073671 1.000317 0.000031 1.363972
397 -0.073671 0.073671 1.000317 0.000031 1.369507
398 -0.073671 0.073671 1.000317 0.000031 1.375042
399 -0.073671 0.063145 1.000307 -0.000021 1.380182
400 -0.073665 0.073671 1.000307 -0.000021 1.385716
401 -0.063151 0.063145 1.000307 -0.000021 1.390461
402 -0.052619 0.063145 1.000316 0.000031 1.394809
403 -0.063145 0.063145 1.000316 0.000031 1.399554
404 -0.063145 0.063145 1.000316 0.000031 1.404298
405 -0.063145 0.063145 1.000316 0.000031 1.409042
406 -0.052625 0.042105 1.000308 -0.000021 1.412601
407 -0.052619 0.052619 1.000308 -0.000021 1.416554
408 -0.052625 0.052619 1.000308 -0.000021 1.420508
409 -0.052619 0.052619 1.000308 -0.000021 1.424461
410 -0.042099 0.052631 1.000316 0.000031 1.428020
411 -0.052619 0.052619 1.000316 0.000031 1.431973
412 -0.052625 0.052619 1.000316 0.000031 1.435927
413 -0.042099 0.042093 1.000316 0.000031 1.439089
414 -0.042093 0.042105 1.000316 0.000031 1.442252
415 -0.042099 0.031567 1.000309 -0.000021 1.445020
416 -0.042099 0.042105 1.000309 -0.000021 1.448183
417 -0.042099 0.042093 1.000309 -0.000021 1.451345
418 -0.042093 0.042093 1.000309 -0.000021 1.454508
419 -0.042099 0.042105 1.000309 -0.000021 1.457671
420 -0.031573 0.042093 1.000315 0.000031 1.460439
421 -0.042099 0.042105 1.000315 0.000031 1.463602
422 -0.031573 0.031567 1.000315 0.000031 1.465973
423 -0.031573 0.031579 1.000315 0.000031 1.468346
424 -0.031573 0.031567 1.000315 0.000031 1.470718
425 -0.031573 0.031579 1.000315 0.000031 1.473090
426 -0.031573 0.031567 1.000315 0.000031 1.475462
427 -0.031573 0.021052 1.000310 -0.000022 1.477439
428 -0.031579 0.031567 1.000310 -0.000022 1.479811
429 -0.031573 0.031579 1.000310 -0.000022 1.482183
430 -0.031573 0.031579 1.000310 -0.000022 1.484555
431 -0.031573 0.031567 1.000310 -0.000022 1.486927
432 -0.031573 0.031579 1.000310 -0.000022 1.489299
433 -0.021046 0.031567 1.000314 0.000031 1.491276
434 -0.021052 0.021052 1.000314 0.000031 1.492858
435 -0.021046 0.021052 1.000314 0.000031 1.494439
436 -0.021046 0.021040 1.000314 0.000031 1.496020
437 -0.021052 0.021052 1.000314 0.000031 1.497602
438 -0.021046 0.021052 1.000314 0.000031 1.499183
439 -0.021052 0.021040 1.000314 0.000031 1.500764
440 -0.021046 0.021052 1.000314 0.000031 1.502346
441 -0.021046 0.021052 1.000314 0.000031 1.503927
442 -0.021052 0.021040 1.000314 0.000031 1.505508
443 -0.021046 0.021052 1.000314 0.000031 1.507090
444 -0.021046 0.021052 1.000314 0.000031 1.508671
445 -0.021052 0.010526 1.000311 -0.000022 1.509857
446 -0.021046 0.021040 1.000311 -0.000022 1.511438
447 -0.021052 0.021052 1.000311 -0.000022 1.513020
448 -0.021046 0.021052 1.000311 -0.000022 1.514601
449 -0.021046 0.021040 1.000311 -0.000022 1.516183
450 -0.021052 0.021052 1.000311 -0.000022 1.517764
451 -0.010520 0.010526 1.000311 -0.000022 1.518555
452 -0.010526 0.010526 1.000311 -0.000022 1.519346
453 -0.010526 0.010526 1.000311 -0.000022 1.520136
454 -0.010520 0.010514 1.000311 -0.000022 1.520927
455 -0.010526 0.010526 1.000311 -0.000022 1.521718
456 -0.010526 0.010526 1.000311 -0.000022 1.522508
457 -0.010526 0.010526 1.000311 -0.000022 1.523299
458 0.000000 0.010526 1.000313 0.000031 1.523694
459 -0.010520 0.010526 1.000313 0.000031 1.524485
460 -0.010526 0.010514 1.000313 0.000031 1.525275
461 -0.010526 0.010526 1.000313 0.000031 1.526066
462 -0.010520 0.010526 1.000313 0.000031 1.526857
463 -0.010526 0.010526 1.000313 0.000031 1.527648
464 -0.010526 0.010526 1.000313 0.000031 1.528439
465 -0.010520 0.010526 1.000313 0.000031 1.529229
466 -0.010526 0.010526 1.000313 0.000031 1.530020
467 -0.010526 0.010514 1.000313 0.000031 1.530810
468 -0.010520 0.010526 1.000313 0.000031 1.531601
469 -0.010526 0.010526 1.000313 0.000031 1.532392
470 -0.010526 0.010526 1.000313 0.000031 1.533183
471 -0.010526 0.010526 1.000313 0.000031 1.533974
472 -0.010520 0.010526 1.000313 0.000031 1.534764
473 -0.010526 0.010514 1.000313 0.000031 1.535555
474 -0.010526 0.010526 1.000313 0.000031 1.536346
475 -0.010520 0.010526 1.000313 0.000031 1.537136
476 -0.010526 0.010526 1.000313 0.000031 1.537927
477 -0.010526 0.010526 1.000313 0.000031 1.538718
478 -0.010520 0.010526 1.000313 0.000031 1.539508
479 -0.010526 0.010526 1.000313 0.000031 1.540299
480 -0.010526 0.010514 1.000313 0.000031 1.541090
481 -0.010520 0.010526 1.000313 0.000031 1.541880
482 -0.010526 0.000000 1.000312 -0.000022 1.542276
483 -0.010526 0.010526 1.000312 -0.000022 1.543067
484 -0.010520 0.010526 1.000312 -0.000022 1.543857
485 0.000000 0.000000 1.000312 -0.000022 1.543858
486 0.000000 0.000000 1.000312 -0.000022 1.543858
487 0.000000 0.000000 1.000312 -0.000022 1.543858
488 0.000000 0.000000 1.000312 -0.000022 1.543858
489 0.000000 0.010526 1.000313 0.000031 1.544253
490 0.010520 0.010526 1.000316 0.000136 1.544253
491 0.021052 0.021040 1.000322 0.000346 1.544253
492 0.021046 0.021052 1.000327 0.000557 1.544253
493 0.031573 0.031579 1.000336 0.000872 1.544253
494 0.031573 0.031567 1.000344 0.001188 1.544253
495 0.042099 0.042093 1.000355 0.001609 1.544253
496 0.042099 0.042105 1.000366 0.002030 1.544253
497 0.042093 0.042093 1.000378 0.002450 1.544253
498 0.042099 0.052619 1.000390 0.002924 1.544649
499 0.052625 0.052631 1.000404 0.003450 1.544649
500 0.063145 0.052619 1.000419 0.004029 1.544253
501 0.063145 0.063145 1.000436 0.004660 1.544253
502 0.073671 0.073671 1.000455 0.005396 1.544253
503 0.084192 0.084198 1.000478 0.006238 1.544253
504 0.073671 0.084186 1.000498 0.007027 1.544649
505 0.094718 0.094724 1.000523 0.007974 1.544649
506 0.094724 0.084198 1.000547 0.008868 1.544253
507 0.105238 0.105238 1.000575 0.009920 1.544253
508 0.105244 0.105250 1.000603 0.010972 1.544253
